STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-26,NA,84,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-27,0.04,81,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-28,0,82,89,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-29,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-11-30,NA,83,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-01,NA,84,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-02,NA,82,92,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-03,NA,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-04,NA,83,90,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-05,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-06,0.2,82,NA,69
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-07,0,78,88,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-08,0.12,78,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-09,0,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-10,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-11,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-12,NA,81,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-13,NA,78,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-14,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-15,NA,81,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-16,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-17,0.83,80,88,70
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-18,0,81,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-19,NA,82,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-20,NA,85,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-21,NA,80,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-22,NA,86,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-23,NA,80,90,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-25,NA,84,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-26,NA,81,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-27,0,83,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-28,NA,83,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-29,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-30,NA,81,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1990-12-31,NA,84,90,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-01,NA,79,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-02,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-03,NA,82,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-04,NA,83,89,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-05,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-06,NA,83,91,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-07,NA,83,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-08,NA,81,90,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-09,NA,84,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-10,NA,88,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-11,NA,84,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-12,NA,86,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-13,NA,84,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-14,NA,85,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-15,NA,84,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-16,NA,84,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-17,NA,83,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-18,NA,87,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-19,NA,84,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-20,NA,85,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-21,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-22,NA,84,90,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-23,NA,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-24,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-25,NA,85,90,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-26,NA,82,90,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-27,NA,84,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-28,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-29,0.51,81,NA,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-30,0,84,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-01-31,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-01,NA,84,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-02,NA,85,90,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-03,NA,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-04,NA,85,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-05,NA,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-06,NA,82,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-07,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-08,NA,81,89,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-09,NA,84,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-10,NA,84,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-11,NA,83,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-12,0,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-13,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-14,NA,84,NA,68
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-15,NA,81,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-16,NA,85,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-17,NA,81,NA,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-18,0,84,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-19,NA,85,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-20,0,82,90,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-21,NA,81,NA,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-22,0,85,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-23,NA,85,NA,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-02-26,NA,87,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-01,0.24,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-07,0,83,92,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-09,0,83,91,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-12,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-13,NA,84,94,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-14,NA,83,91,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-15,NA,81,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-17,NA,85,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-18,NA,78,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-19,NA,82,88,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-20,NA,86,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-21,NA,84,NA,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-22,NA,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-23,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-24,NA,88,94,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-25,NA,85,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-26,NA,86,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-27,NA,84,93,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-28,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-29,NA,86,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-30,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-03-31,NA,88,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-01,NA,83,92,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-02,3.43,80,NA,70
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-03,3.46,82,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-04,0,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-05,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-06,0.47,80,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-07,0,80,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-08,NA,84,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-09,NA,83,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-10,0.31,76,NA,69
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-11,0,82,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-12,NA,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-13,NA,83,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-14,NA,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-15,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-16,NA,85,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-17,NA,84,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-18,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-19,NA,87,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-20,1.3,78,82,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-21,0.12,83,87,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-22,0,83,89,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-23,NA,83,NA,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-24,NA,84,90,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-25,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-26,NA,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-27,NA,84,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-28,NA,79,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-29,NA,84,91,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-04-30,NA,78,85,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-01,NA,80,88,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-02,NA,83,89,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-03,NA,84,90,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-04,NA,84,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-05,0.04,84,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-06,0,83,90,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-07,NA,84,90,78
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-08,NA,85,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-09,NA,84,NA,79
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-10,NA,81,91,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-11,NA,84,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-12,NA,85,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-13,NA,81,90,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-14,2.64,79,86,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-15,0,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-16,0.02,84,90,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-17,0,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-18,NA,83,88,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-19,0.16,82,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-20,0.47,79,81,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-21,0,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-23,NA,82,86,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-24,0.63,79,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-25,2.01,80,NA,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-26,0,77,80,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-27,0.87,80,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-28,0,79,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-29,0.39,78,83,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-30,1.54,80,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-05-31,0,82,87,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-01,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-02,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-03,NA,77,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-04,NA,82,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-05,0.04,80,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-06,0.2,81,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-07,0,81,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-08,0.02,81,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-09,0,81,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-10,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-11,0,81,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-12,0.04,78,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-13,1.81,80,85,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-18,NA,78,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-19,NA,81,85,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-20,NA,80,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-21,1.34,81,86,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-22,0,82,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-23,0,81,87,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-24,0,83,NA,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-25,NA,82,NA,77
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-26,0.12,80,85,76
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-27,0,79,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-28,0.16,80,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-29,0,80,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-06-30,0.83,80,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-01,0.24,78,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-02,0.35,75,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-03,1.38,79,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-04,0.08,78,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-05,0,78,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-06,0.12,79,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-07,0,77,82,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-08,NA,77,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-09,0.28,78,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-10,1.3,78,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-11,0.2,78,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-12,0,79,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-13,0.02,76,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-14,0,77,80,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-15,5.04,75,77,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-16,1.38,78,82,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-17,0,78,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-18,0,79,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-19,0,78,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-20,0,80,83,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-21,NA,79,83,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-22,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-23,NA,79,85,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-24,NA,80,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-25,NA,77,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-26,NA,77,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-27,NA,79,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-28,NA,78,NA,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-29,NA,78,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-30,NA,79,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-07-31,NA,78,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-01,NA,77,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-02,NA,77,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-03,NA,77,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-04,NA,77,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-05,NA,77,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-06,0.01,75,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-07,0,77,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-08,NA,78,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-09,NA,76,82,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-10,NA,79,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-11,NA,79,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-12,NA,79,85,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-13,NA,79,85,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-14,NA,78,83,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-15,NA,78,82,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-16,NA,78,83,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-17,NA,76,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-18,0.01,77,81,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-19,0.08,76,79,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-20,0,76,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-21,NA,76,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-22,0.01,74,77,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-23,0.24,77,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-24,0,77,81,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-26,NA,78,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-27,0.02,77,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-28,0,78,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-29,0,78,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-30,NA,78,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-08-31,NA,78,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-01,NA,80,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-02,NA,81,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-03,NA,79,85,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-04,NA,78,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-05,NA,78,85,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-07,0.02,76,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-08,0.12,79,83,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-09,0,78,85,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-10,NA,78,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-11,NA,81,85,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-12,0,79,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-13,0,79,83,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-14,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-15,NA,84,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-16,NA,77,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-17,0.2,80,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-18,0,78,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-21,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-22,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-23,NA,82,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-24,NA,80,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-25,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-26,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-27,NA,80,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-28,0,77,85,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-29,NA,81,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-09-30,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-01,NA,81,NA,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-02,NA,80,86,75
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-03,NA,78,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-04,NA,80,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-05,NA,81,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-06,NA,82,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-07,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-08,0.39,75,NA,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-10,1.73,81,NA,69
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-11,0,80,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-12,0,81,NA,74
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-13,NA,81,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-14,NA,80,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-15,0,81,86,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-16,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-17,NA,79,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-18,0.04,78,86,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-19,0,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-20,NA,81,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-21,NA,83,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-22,NA,75,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-23,0,79,86,71
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-24,NA,80,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-25,NA,78,87,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-26,NA,77,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-27,NA,78,NA,73
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-28,NA,80,NA,NA
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-29,0.2,77,84,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-30,0,77,NA,72
GHM00065472,"KOTOKA INTERNATIONAL, GH",1991-10-31,0,79,NA,72
